iteration,node,k_without_i,candidate_k,vram_without_i_fraction,candidate_vram_fraction,queue_cost,memory_penalty,center_cost_increment,llm_center_cost_raw,verified_center_cost_increment,llm_numeric_within_tolerance,state_hash,state_reused_in_experiment,persistent_cache_hit,compute_impact,vram_impact,semantic_warning,model,latency_ms,resolved_model,prompt_tokens,completion_tokens,total_tokens,attempts,parse_ok
639,14,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,9c1037213e39a86ce6f36f76867ced227aba4669c0c8783f12ed63b88e375dd9,1,1,0.21279529451408244,1.8040301671394308,High VRAM load may cause instability,deepseek-v4-flash,1424.4301250437275,deepseek-v4-flash,325,62,387,1,True
640,59,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,bc965b84ebd038009bc7543458bf9f00eeac0b0af31e535d3190ce571cdbf51f,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1420.3792499611154,deepseek-v4-flash,333,80,413,1,True
641,50,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,15046d44cbd846499dbea81ece6bfc60d8bb7601ab8816365b4433a5ffbcb17a,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase may cause instability,deepseek-v4-flash,1429.538584081456,deepseek-v4-flash,330,63,393,1,True
642,87,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,46a5d91dc9cdeeb112cbe352806087cb5c8c1dd94df20c003d464de421b74d83,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.879625 to 0.893812; consider offloading to reduce memory pressure.,deepseek-v4-flash,1598.6214160220698,deepseek-v4-flash,328,85,413,1,True
643,3,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,ad2ec419b55b93f77803bf1b51cce3263486e025422cde63c1ed9b6b53d24110,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1409.0011249063537,deepseek-v4-flash,325,80,405,1,True
644,63,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,6b643aa113141ee6bc7e424e851a363eedb398008f2a06bfed22d8cbcc12641b,0,0,0.21279529451408244,1.8040301671394308,high_vram_load,deepseek-v4-flash,1144.429000094533,deepseek-v4-flash,324,59,383,1,True
645,14,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,9c1037213e39a86ce6f36f76867ced227aba4669c0c8783f12ed63b88e375dd9,1,1,0.21279529451408244,1.8040301671394308,High VRAM load may cause instability,deepseek-v4-flash,1424.4301250437275,deepseek-v4-flash,325,62,387,1,True
646,5,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,c0b06503663d5e80499c740887aea726eaa790ba2abd650295d65682dd69b1cb,1,1,0.21279525236471444,1.5431193586172167,none,deepseek-v4-flash,1150.5846249638125,deepseek-v4-flash,328,62,390,1,True
647,32,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,f9a2542501125ca57b304fbca280851d50ebbc62ce15b074a0af4c3713865297,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1635.4877079138532,deepseek-v4-flash,325,80,405,1,True
648,80,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,a09e4bffad7731e68ca992dd047612b9e182deae7ed260fa73d2e2d96d2c9d03,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1694.246666971594,deepseek-v4-flash,329,85,414,1,True
649,78,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,044e76dabebe35cc8af894fdceb37c6cef11d1278e81159b82d20726688ead0e,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1624.90254198201,deepseek-v4-flash,324,85,409,1,True
650,22,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.7559146109819312,1.7559146109819312,1,0340ccfec0422498b968e986cba82632975777f86dea8b8483fe51ac80a49a80,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase may cause OOM risk,deepseek-v4-flash,1245.9234580164775,deepseek-v4-flash,325,65,390,1,True
651,83,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.7559146109819312,1.7559146109819312,1,a1c2e32f78b7428e958cc91a5f9db82bb98aa78b89ad7a482bf744318a1defe9,1,1,0.21279525236471444,1.5431193586172167,"High VRAM load increase from 86.5% to 88.0%, may cause OOM risk.",deepseek-v4-flash,1350.6037920014933,deepseek-v4-flash,328,78,406,1,True
652,87,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,46a5d91dc9cdeeb112cbe352806087cb5c8c1dd94df20c003d464de421b74d83,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.879625 to 0.893812; consider offloading to reduce memory pressure.,deepseek-v4-flash,1598.6214160220698,deepseek-v4-flash,328,85,413,1,True
653,6,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,3316e0a7dd4c1d4e1dc334acd98901cc67fdbabf4a1117e39bbe7bd1c26172c7,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1470.1441249344498,deepseek-v4-flash,328,80,408,1,True
654,17,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.7559146109819312,1.7559146109819312,1,955c2b830d0736d7e3f44abed7eb146a76a30c18fd696dfe1019b4a7ddadddf3,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase may cause instability,deepseek-v4-flash,1906.1540409456939,deepseek-v4-flash,324,63,387,1,True
655,88,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,9cff2396e21962026e346c44b8e09e06e51d15323ec0934c920295d415893600,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading to reduce memory pressure.,deepseek-v4-flash,1647.4507079692557,deepseek-v4-flash,326,84,410,1,True
656,23,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,0adab3a0f8f071a2f272a2308d01fed1049aa6cfabaf990371bdc9be49df452f,1,1,0.21279529451408244,1.8040301671394308,High VRAM load may cause OOM; consider offloading.,deepseek-v4-flash,1561.37220794335,deepseek-v4-flash,328,68,396,1,True
657,2,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,5790df499226013bf7631ca75069c2ffe3326726e9ae9882d46ec410fe72b458,1,1,0.21279529451408244,1.8040301671394308,High VRAM load may cause instability,deepseek-v4-flash,1370.651665958576,deepseek-v4-flash,324,62,386,1,True
658,82,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.7559146109819312,1.7559146109819312,1,58c47392e76d47bff859d0379fe4213b355f5a92dce729428e542d5574b25ddb,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase may cause OOM risk,deepseek-v4-flash,1366.9054169440642,deepseek-v4-flash,325,65,390,1,True
659,52,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,5faf68cbe739ba94ef00718ff39404456de7d53522e0c152a430fdcdbfe1a075,0,0,0.21279525236471444,1.5431193586172167,High VRAM load increase from 86.5% to 87.96% may cause instability.,deepseek-v4-flash,1388.4177079889923,deepseek-v4-flash,330,81,411,1,True
660,93,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.7559146109819312,1.7559146109819312,1,7bd2ac34592845a1f6e489940392cc7ac90e1e27d37a0384f0e21fa599a146c4,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase may cause instability,deepseek-v4-flash,1465.7472079852596,deepseek-v4-flash,325,63,388,1,True
661,23,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,0adab3a0f8f071a2f272a2308d01fed1049aa6cfabaf990371bdc9be49df452f,1,1,0.21279529451408244,1.8040301671394308,High VRAM load may cause OOM; consider offloading.,deepseek-v4-flash,1561.37220794335,deepseek-v4-flash,328,68,396,1,True
662,74,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,2e7880a91009e89bd9d6e9d7e1c03cc7df2d6217bfe75d79711fcc18c701bab5,1,1,0.21279529451408244,1.8040301671394308,none,deepseek-v4-flash,1219.4780830759555,deepseek-v4-flash,325,55,380,1,True
663,55,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,75eb91cfd5f42516f60e569fadbe19aa5ccb0517db0b58c4bdf89ad0c4f32744,0,0,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1506.937208934687,deepseek-v4-flash,325,80,405,1,True
664,65,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,e953f6c41878730735d782258954ed916a8ee7909b579dcc329124f6d9c7719a,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1692.7129999967292,deepseek-v4-flash,328,80,408,1,True
665,65,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,e953f6c41878730735d782258954ed916a8ee7909b579dcc329124f6d9c7719a,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1692.7129999967292,deepseek-v4-flash,328,80,408,1,True
666,26,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,a4f0c14976fe9513ba43f050eb4cdcd5f92d6345a77e60126addcde9e2a04ee9,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1578.2222909620032,deepseek-v4-flash,325,85,410,1,True
667,72,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,8230cfb0b19d63609d74535466c80ff797cc61f210ca6268f124e6565d89aa10,1,1,0.21279529451408244,1.8040301671394308,High VRAM load (89.38%) may cause instability.,deepseek-v4-flash,1373.5299170948565,deepseek-v4-flash,325,72,397,1,True
668,67,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,8d98c87e9a3f73a8b46a79bb4cd5aef8ca6e5f5ac26b59a1e780a17f3fdc74ad,1,1,0.21279529451408244,1.8040301671394308,High VRAM load may cause OOM; consider reducing batch size or resolution.,deepseek-v4-flash,1419.4167079403996,deepseek-v4-flash,324,71,395,1,True
669,73,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,5846c60d4c23e2494d045b41f4b019e6d5a09a244602a3609117bde7f2e04d01,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1518.7429169891402,deepseek-v4-flash,325,80,405,1,True
670,52,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,5faf68cbe739ba94ef00718ff39404456de7d53522e0c152a430fdcdbfe1a075,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 86.5% to 87.96% may cause instability.,deepseek-v4-flash,1388.4177079889923,deepseek-v4-flash,330,81,411,1,True
671,84,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,6be1c518fbc75dc78bf0d22c56b919a5bef04451ba1607f182a93ddb1293c8d8,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1495.3028749441728,deepseek-v4-flash,328,80,408,1,True
672,64,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.7559146109819312,1.7559146109819312,1,cd47de32d273209665fe0a3244a2bba8555a68bedc2a69c217f1ff7d81acdb0c,1,1,0.21279525236471444,1.5431193586172167,"High VRAM load increase from 86.5% to 87.96%, approaching capacity.",deepseek-v4-flash,1313.6709169484675,deepseek-v4-flash,328,75,403,1,True
673,91,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,58236ed562bf5c378de366c1317a1b545ec6fb8aef0e3999f77524529ef8c437,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading.,deepseek-v4-flash,1486.0837500309572,deepseek-v4-flash,333,81,414,1,True
674,39,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.7559146109819312,1.7559146109819312,1,224f4fa18e2010b11b36de966e84f79d5fdcbb05c3f362264f3897eeff50c8b5,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase may cause instability,deepseek-v4-flash,1368.2817919179797,deepseek-v4-flash,325,63,388,1,True
675,70,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,73614b4141a5bd44f560349b7ec7427df2d10333f41db06989cbd2b07b7dff88,1,1,0.21279529451408244,1.8040301671394308,none,deepseek-v4-flash,1579.7682499978691,deepseek-v4-flash,328,55,383,1,True
676,68,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,a7ca816ff640cdaa3ea1c5355920c8c12b5f0877025ae6ee49b84e324df3bc73,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1973.6949580255896,deepseek-v4-flash,324,85,409,1,True
677,18,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,13a2d772a656f4f3a473a24525e16027ed73d442dfcf5095b1362bd4aef5aac6,1,1,0.21279529451408244,1.8040301671394308,none,deepseek-v4-flash,1298.8090829458088,deepseek-v4-flash,328,56,384,1,True
678,94,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.7559146109819312,1.7559146109819312,1,f0dd0665da53b1e3cac080117e7fde65952318c4e1a81e8018cd84fbf85088b7,0,0,0.21279525236471444,1.5431193586172167,High VRAM load increase (from 86.5% to 87.96%) may cause instability; consider reducing batch size or LoRA count.,deepseek-v4-flash,2161.5858749719337,deepseek-v4-flash,325,86,411,1,True
679,74,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,2e7880a91009e89bd9d6e9d7e1c03cc7df2d6217bfe75d79711fcc18c701bab5,1,1,0.21279529451408244,1.8040301671394308,none,deepseek-v4-flash,1219.4780830759555,deepseek-v4-flash,325,55,380,1,True
680,72,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,8230cfb0b19d63609d74535466c80ff797cc61f210ca6268f124e6565d89aa10,1,1,0.21279529451408244,1.8040301671394308,High VRAM load (89.38%) may cause instability.,deepseek-v4-flash,1373.5299170948565,deepseek-v4-flash,325,72,397,1,True
681,2,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,5790df499226013bf7631ca75069c2ffe3326726e9ae9882d46ec410fe72b458,1,1,0.21279529451408244,1.8040301671394308,High VRAM load may cause instability,deepseek-v4-flash,1370.651665958576,deepseek-v4-flash,324,62,386,1,True
682,73,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,5846c60d4c23e2494d045b41f4b019e6d5a09a244602a3609117bde7f2e04d01,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1518.7429169891402,deepseek-v4-flash,325,80,405,1,True
683,15,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,2b70861a246649ad3909ef6c78d0cf21b9304d9bff33e69a476bf7c85b83fdac,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 86.5% to 88.0%,deepseek-v4-flash,1266.6883750353009,deepseek-v4-flash,325,78,403,1,True
684,63,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,6b643aa113141ee6bc7e424e851a363eedb398008f2a06bfed22d8cbcc12641b,1,1,0.21279529451408244,1.8040301671394308,high_vram_load,deepseek-v4-flash,1144.429000094533,deepseek-v4-flash,324,59,383,1,True
685,75,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,55131e5affeb12118c6d59ccf047b048a5fcfa10efb85a7279fe4b7e92bb71a4,1,1,0.21279529451408244,1.8040301671394308,High VRAM load may cause instability,deepseek-v4-flash,1280.2519999677315,deepseek-v4-flash,325,62,387,1,True
686,50,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,15046d44cbd846499dbea81ece6bfc60d8bb7601ab8816365b4433a5ffbcb17a,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase may cause instability,deepseek-v4-flash,1429.538584081456,deepseek-v4-flash,330,63,393,1,True
687,35,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,8a29ccf001c30f8cc765fe895952ee245a552038eb48e39ef33a50a87063e48f,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1454.6294159954414,deepseek-v4-flash,328,80,408,1,True
688,66,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,c726e1f7d66c7649276d27d9938c581792c0201cf26a6fe2e3f067e74bcaabf0,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading.,deepseek-v4-flash,1450.7714579813182,deepseek-v4-flash,333,81,414,1,True
689,42,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,9b00901d728286c986a7347fc59b6640690eabaf5800259f4781c0364d767637,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading.,deepseek-v4-flash,1492.3061659792438,deepseek-v4-flash,328,81,409,1,True
690,70,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,73614b4141a5bd44f560349b7ec7427df2d10333f41db06989cbd2b07b7dff88,1,1,0.21279529451408244,1.8040301671394308,none,deepseek-v4-flash,1579.7682499978691,deepseek-v4-flash,328,55,383,1,True
691,48,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,c404ef835e470930fc0652ca006bbeb23770c6c1033fa11d6cc42989e9ffcd8c,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1453.5642080008984,deepseek-v4-flash,328,80,408,1,True
692,61,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,e902880c03c943560847c3d2053ba1170955d44c4f173eff632f648de087a4a8,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1944.9569580610842,deepseek-v4-flash,324,80,404,1,True
693,69,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,16b78db00a6d3f1ef89b56dd0831621c4408beb9e73a44745b0d19d68b0fc4f0,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1990.0021669454873,deepseek-v4-flash,324,80,404,1,True
694,7,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,7dda6b7f9816259db0bff162127b67e585d6c7143b8ba84c62e7ff475ff23ced,0,0,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1609.6329999854788,deepseek-v4-flash,328,80,408,1,True
695,46,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,1fb4f87709d7b4fcf211274801624732fef895c395b1c97cacb9b79dc024019c,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase (from 0.8796 to 0.8938) may cause instability.,deepseek-v4-flash,1459.5369159942493,deepseek-v4-flash,333,78,411,1,True
696,63,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,eae3563e034bd76228f5b776aed4d20da4b39200adcf3782d0dc5847d0de7e9f,1,1,high,high,"vram_load_fraction exceeds 0.9, risk of OOM",deepseek-v4-flash,1214.1588750528172,deepseek-v4-flash,322,55,377,1,True
697,23,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,bd25d972898074363f598247b604a78c3062d90f461fc51f4bc90b5be2c55bff,1,1,0.21279533900503114,2.109055806846652,High VRAM load increase may cause OOM risk,deepseek-v4-flash,1280.3299999795854,deepseek-v4-flash,326,63,389,1,True
698,74,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,30d0ca981ceb6e5edb5dadaed09deb6003fb52eb0456024e3c1440e267a73ef5,1,1,increase,increase,high congestion and vram load,deepseek-v4-flash,1184.3685830244794,deepseek-v4-flash,323,46,369,1,True
699,45,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,2b3ca7106a464e1af2c5e11d6410e3335871bc8ca28e38db393b84b9738929c9,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1530.7108749402687,deepseek-v4-flash,333,85,418,1,True
700,69,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,adce49b2eb9af2b6009c3f1bcbdf698490928fc566f65d043828d4b36dcc9479,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading.,deepseek-v4-flash,1311.7851249407977,deepseek-v4-flash,324,81,405,1,True
701,93,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,28783ba7d8dce7b9e5cb9a686e9764ea86f40ef0c554ccff3840c1c8d12d7228,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase (0.014187) may cause instability,deepseek-v4-flash,1411.6361249471083,deepseek-v4-flash,325,69,394,1,True
702,82,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,ac48b72ad804fa66582f34fb4e76c0ce1800242ae1c4c98e6adb3046d7534621,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading.,deepseek-v4-flash,1564.500708016567,deepseek-v4-flash,325,81,406,1,True
703,75,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,1d173cc229f303903f20c9b7f4964a645a93ba3f6eff10233efc9940dec930b9,1,1,increase,increase,high_vram_load,deepseek-v4-flash,1345.0872909743339,deepseek-v4-flash,323,44,367,1,True
704,98,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,3203ad251fdea8743c8a6849a192b34547ae22f65b953883dc0bdf2c466581c5,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase (from 0.8796 to 0.8938) may cause instability.,deepseek-v4-flash,1482.7482500113547,deepseek-v4-flash,328,78,406,1,True
705,92,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,25a69ed93ceaf4c2dc65a2bc9e0ab269b455ed7ebf0ebbe9789767edbececbbc,1,1,increase,increase,high_vram_load,deepseek-v4-flash,1089.5641669631004,deepseek-v4-flash,326,44,370,1,True
706,88,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,d2a81ffc818f9e36e8913bc58e08509142dc8979c26679a40d8dcb475cd67982,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase (0.014187) may cause OOM risk.,deepseek-v4-flash,1844.8587079765275,deepseek-v4-flash,326,72,398,1,True
707,85,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,7cccc7e80eb4db740b964523ffd327b0d8a1319ffd6d36f942ac9a7699b3f11f,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase (0.014187) may cause instability,deepseek-v4-flash,1574.646249995567,deepseek-v4-flash,324,69,393,1,True
